  -5635.00   42253.56  0.0468622     6.8790    95.5575   324.9962    34.8848
  -5625.00   42254.39  0.0469248     6.8865    93.8618   325.3338    34.8927
  -5615.00   42253.88  0.0470458     6.8863    92.3083   325.4104    34.9016
  -5605.00   42254.62  0.0471304     6.8936    90.5349   325.5173    34.9391
  -5595.00   42257.22  0.0470836     6.9057    88.3462   325.9297    34.9121
  -5585.00   42258.08  0.0471635     6.9103    86.1384   326.2844    34.8282
  -5575.00   42257.26  0.0472651     6.9170    83.8148   326.5837    34.8207
  -5565.00   42257.49  0.0471476     6.9326    81.5422   326.8277    34.8030
  -5555.00   42258.61  0.0470853     6.9495    79.2344   327.2240    34.7086
  -5545.00   42257.56  0.0470966     6.9637    76.9139   327.6621    34.6695
  -5535.00   42255.03  0.0470358     6.9782    75.0970   327.7186    34.6753
  -5525.00   42254.28  0.0469244     7.0009    73.3916   327.8470    34.6685
  -5515.00   42254.43  0.0468356     7.0224    71.5908   328.2084    34.6596
  -5505.00   42253.17  0.0468664     7.0345    70.2203   328.2590    34.6687
  -5495.00   42251.52  0.0468881     7.0505    68.9829   328.1877    34.7486
  -5485.00   42252.32  0.0467794     7.0708    67.5873   328.3085    34.8021
  -5475.00   42254.14  0.0468443     7.0819    66.1699   328.4568    34.8012
  -5465.00   42254.09  0.0470106     7.0883    64.6263   328.5444    34.8740
  -5455.00   42254.12  0.0470129     7.0988    63.0791   328.4965    34.9518
  -5445.00   42256.31  0.0470552     7.1098    61.2052   328.6956    34.9454
  -5435.00   42258.04  0.0472107     7.1153    58.9341   329.1052    34.9460
  -5425.00   42257.74  0.0473428     7.1173    56.8424   329.2118    34.9608
  -5415.00   42257.13  0.0473808     7.1280    54.6247   329.3994    34.9576
  -5405.00   42258.09  0.0473781     7.1412    52.0609   329.9574    34.9071
  -5395.00   42258.40  0.0474784     7.1465    49.7500   330.3641    34.8268
  -5385.00   42256.26  0.0475473     7.1573    47.6389   330.6196    34.8183
  -5375.00   42254.70  0.0473839     7.1779    45.5937   330.9852    34.7885
  -5365.00   42254.89  0.0473153     7.1946    43.7060   331.4361    34.6882
  -5355.00   42254.38  0.0473561     7.2086    41.9419   331.8184    34.6688
  -5345.00   42252.50  0.0472134     7.2278    40.5850   331.8690    34.6968
  -5335.00   42251.89  0.0470464     7.2505    39.2263   332.0402    34.6735
  -5325.00   42253.28  0.0469952     7.2686    37.6179   332.4148    34.6686
  -5315.00   42254.11  0.0470011     7.2801    36.2976   332.3972    34.7083
  -5305.00   42253.63  0.0469470     7.2966    34.9154   332.3073    34.7718
  -5295.00   42254.74  0.0468340     7.3148    33.0992   332.5163    34.8022
  -5285.00   42257.33  0.0469084     7.3220    31.2239   332.6573    34.7988
  -5275.00   42258.10  0.0470552     7.3281    29.2526   332.6743    34.8629
  -5265.00   42257.55  0.0469896     7.3410    27.1752   332.7033    34.9133
  -5255.00   42257.99  0.0470091     7.3502    24.9294   332.9492    34.8720
  -5245.00   42258.85  0.0471934     7.3544    22.5377   333.3108    34.8622
